Age,Gender,UndergraduateMajor,Undergraduate GPA,Years of Work Experience,CurrentJobTitle,Annual Salary (Before MBA),HasManagementExperience,GRE/GMAT Score,Undergrad University Ranking,Entrepreneurial Interest,Networking Importance,MBAFundingSource,DesiredPostMBArole,Expected Post-MBA Salary,LocationPreference,ReasonforMBA,OnlineorOnCampus,DecidedToPursueMBA
22,0,1,3.02,8,1,37258,1,364,482,8.9,9.9,1,2,90014,0,3,1,0
33,1,3,3.11,1,1,102235,1,556,45,5.4,5.9,2,4,95515,1,3,1,0
29,0,1,2.66,3,1,64541,0,365,203,9.1,8.5,2,4,130336,0,0,0,1
27,1,0,2.94,7,3,48426,1,357,131,9.4,3.0,2,4,111496,0,2,0,0
29,0,1,2.56,4,3,88968,0,467,390,8.4,9.2,3,2,69663,1,0,0,1
26,1,2,2.01,4,0,86321,0,286,462,4.7,7.7,0,0,112185,1,0,1,1
26,1,3,2.43,2,1,74532,0,285,390,4.7,4.0,3,5,142826,1,1,1,0
31,1,3,3.4,4,4,44506,0,574,77,9.7,7.8,3,0,196606,0,3,0,1
34,0,3,3.54,6,5,86760,0,648,157,4.0,9.0,1,0,185344,0,2,1,1
24,0,1,2.56,3,1,45959,0,582,161,4.7,4.2,3,1,79966,0,0,0,0
30,0,4,2.82,7,3,88592,0,610,17,3.6,8.5,2,0,197499,1,1,0,1
30,0,1,2.07,5,0,50626,0,528,441,5.6,5.0,3,1,179452,0,1,1,0
33,1,2,2.47,5,1,64393,0,296,267,6.5,7.7,1,2,175761,0,0,1,0
33,1,1,3.56,5,0,84701,0,463,123,7.0,3.6,0,5,186090,0,2,0,1
22,1,3,3.21,3,4,91096,1,795,322,2.4,7.2,2,4,126178,0,3,0,1
27,0,0,2.41,2,4,47730,0,408,290,4.1,8.9,2,0,186729,0,2,1,1
25,1,2,2.51,9,4,39306,0,284,223,10.0,5.3,2,0,143273,0,1,1,1
31,0,0,3.63,5,4,30013,1,737,400,1.6,8.0,3,1,63606,1,0,1,0
26,1,2,2.42,5,5,55747,0,759,236,4.3,6.0,2,4,108833,0,1,1,1
22,0,2,2.67,1,0,64594,0,486,425,2.9,8.6,2,4,141428,1,3,1,0
25,0,3,3.33,9,1,58118,0,608,124,3.5,3.1,0,0,96911,1,2,1,0
30,0,1,3.12,8,5,59055,1,296,293,5.2,1.2,2,2,81104,0,1,0,1
24,1,3,2.92,3,1,117427,1,350,150,9.9,7.0,3,5,115379,0,1,0,1
29,1,3,3.8,3,3,32561,1,677,430,8.3,8.0,2,4,129303,1,3,0,0
26,0,3,2.44,9,5,41841,1,651,35,3.2,1.7,2,2,71205,1,1,0,0
22,0,0,3.48,7,5,64670,0,543,391,2.2,6.9,3,0,176153,0,1,1,1
21,0,2,2.32,2,3,41350,1,797,306,6.5,2.9,2,4,67111,0,3,0,1
25,1,4,3.23,9,5,71364,0,565,373,8.9,9.9,0,4,103105,1,3,0,1
29,0,1,3.74,6,0,84872,0,486,15,2.8,8.0,1,2,184252,0,1,0,1
26,1,3,2.92,6,4,80010,1,678,388,2.8,2.4,0,4,127865,1,1,1,1
30,2,2,3.45,1,1,44387,1,579,344,7.2,5.3,0,2,163488,0,3,1,1
32,1,1,3.64,2,3,72957,0,708,269,3.7,8.1,0,2,84900,0,3,1,1
27,0,4,2.27,3,4,46592,0,262,29,1.4,5.7,2,2,116716,0,3,0,1
25,1,4,3.41,1,5,76965,1,434,306,3.7,9.8,1,0,136125,1,1,1,1
30,1,3,3.84,8,0,97358,1,331,16,2.9,4.9,2,0,191187,0,1,1,1
26,0,4,3.15,9,5,37741,0,616,1,3.9,9.0,3,5,77568,0,1,1,1
25,1,4,2.37,5,3,96081,1,562,34,8.3,1.8,2,0,147734,1,3,0,1
31,1,1,2.25,0,5,88147,0,414,354,7.1,5.9,0,2,81785,0,3,1,1
29,0,1,2.52,0,0,96663,1,772,464,3.5,10.0,2,4,179894,1,0,0,1
26,0,3,2.21,7,5,43355,1,767,480,4.7,7.1,0,5,72778,0,0,1,0
31,0,2,3.03,5,5,83244,0,352,104,2.9,2.4,1,5,121779,1,0,0,1
28,1,3,2.14,9,5,46630,1,745,289,6.0,6.9,1,4,71266,1,3,1,0
22,0,0,2.45,6,5,89921,1,591,143,3.0,4.8,3,0,68292,0,0,0,1
32,1,4,2.88,5,0,87808,0,408,465,9.3,7.3,1,5,173707,0,0,0,1
33,1,2,2.95,1,1,69212,0,395,186,3.4,4.2,1,4,112940,1,1,1,1
29,1,1,3.13,2,4,30619,1,435,337,7.4,5.4,1,0,186093,0,1,1,1
25,0,0,3.41,7,3,57611,0,450,291,4.5,3.0,0,2,198745,0,2,1,0
27,1,0,2.09,3,1,56991,1,279,181,9.0,2.4,1,1,169694,0,3,1,0
30,0,4,2.16,7,0,104957,1,412,413,3.8,3.7,3,2,196365,0,2,0,1
33,0,1,2.12,2,3,104084,1,778,376,1.1,8.0,2,5,117613,0,1,0,1
21,1,2,2.85,1,3,65146,0,474,204,2.0,8.1,3,0,125341,0,1,0,1
30,0,1,2.08,6,5,82503,1,573,58,1.6,5.9,1,1,156482,0,2,0,1
25,1,4,3.49,0,4,63652,0,728,485,3.8,2.7,0,0,124685,1,2,1,1
32,0,0,2.45,2,4,59172,1,755,77,7.1,8.3,1,5,136552,0,1,0,0
34,0,4,3.88,1,0,39950,1,493,149,5.6,8.8,1,1,165192,0,0,1,1
30,0,3,2.97,4,1,43031,1,440,39,3.2,1.9,2,2,194786,1,0,0,1
34,2,0,2.89,1,5,105185,0,492,1,10.0,4.7,0,5,63431,1,0,0,1
22,1,4,3.56,9,4,112470,1,766,49,1.6,6.0,1,5,95493,1,1,1,0
32,1,2,3.43,4,5,38391,0,441,333,6.6,8.3,0,4,72238,0,2,1,0
26,0,2,3.21,2,1,82894,0,540,299,8.2,6.7,2,4,189592,1,0,1,0
31,0,2,3.87,8,3,59010,1,275,369,9.6,4.7,0,1,98711,0,1,1,1
21,2,3,2.84,9,1,80595,0,780,344,4.2,5.2,2,2,87427,1,3,1,1
23,0,1,3.62,8,3,110607,1,286,88,6.1,4.9,1,2,112334,1,1,0,1
25,0,2,2.76,7,1,109638,1,315,333,3.3,2.1,1,0,80324,0,0,1,0
24,1,3,3.68,4,5,46437,1,633,356,1.3,8.1,2,4,68909,0,0,1,1
23,0,2,2.52,9,1,95699,0,280,389,5.7,1.6,0,1,109513,0,0,1,0
30,1,3,2.58,6,4,43697,1,651,439,6.3,7.2,3,4,129434,1,1,1,1
33,1,2,3.36,1,4,49173,0,452,334,3.5,2.4,0,5,121022,0,2,0,1
25,0,1,2.43,2,0,46197,1,521,464,3.1,4.8,1,2,143328,0,1,0,1
31,0,4,2.46,1,4,104981,0,763,70,3.5,2.1,1,1,97849,1,1,0,1
28,0,2,2.61,9,4,105057,0,495,386,5.7,6.3,3,2,94422,1,3,0,0
31,1,4,3.36,0,3,104713,1,729,365,7.1,9.1,0,5,79483,0,0,1,1
24,1,2,3.78,2,5,106916,0,625,247,7.5,6.5,1,5,187795,1,2,1,0
21,0,1,3.35,3,5,68127,1,755,498,3.5,4.5,0,0,74386,1,3,0,1
31,0,4,3.66,8,3,78982,1,425,324,8.7,9.4,1,0,195294,0,1,0,1
27,1,3,3.09,1,4,61225,0,745,63,5.4,3.7,2,1,123495,1,3,0,0
28,1,2,2.14,8,1,47464,1,513,80,5.9,3.3,0,5,191754,0,0,0,1
23,0,2,2.2,0,3,44769,0,285,356,3.1,7.4,3,0,100823,0,0,1,0
26,0,3,3.11,8,5,51025,1,356,240,4.4,9.6,3,5,126120,0,2,1,0
22,0,1,2.66,5,0,38657,1,274,85,1.5,8.0,2,0,75783,1,1,1,1
27,1,0,2.44,7,5,103247,1,673,81,6.2,4.5,0,4,154016,0,0,1,0
28,2,2,2.93,2,1,67367,0,630,67,7.7,3.5,2,2,155999,1,3,0,1
26,0,3,3.33,7,5,93875,1,728,88,5.9,5.2,2,5,77532,0,3,0,1
26,1,0,2.77,8,3,68429,1,404,454,3.9,7.7,1,1,170380,1,3,0,1
25,0,2,3.61,6,0,55950,0,738,339,8.5,3.5,3,1,180523,1,0,1,1
28,0,4,3.48,3,5,109172,1,671,98,1.5,8.6,3,1,116471,0,2,0,0
21,0,3,3.47,5,3,59212,0,714,470,3.2,6.7,0,2,157431,0,2,0,0
30,1,4,3.97,5,3,35515,0,358,494,1.5,5.3,1,5,73533,0,2,1,1
24,0,1,2.59,1,3,89150,0,671,259,4.5,1.8,0,1,181891,1,2,1,1
24,1,0,3.29,1,0,89470,0,697,167,3.3,4.8,2,2,168762,0,0,0,0
23,0,3,3.71,4,3,61202,1,394,471,7.1,3.2,0,4,161766,0,2,1,1
23,0,2,3.16,0,0,61028,1,584,267,1.7,5.6,1,4,189330,0,0,0,1
24,0,2,3.58,4,1,38610,1,785,224,1.3,6.9,3,2,81659,1,1,0,1
31,1,0,2.83,9,1,44570,1,697,367,6.0,3.9,1,0,128672,0,0,0,0
21,0,4,3.18,2,1,47843,1,366,286,7.7,8.3,0,2,158184,1,2,1,1
34,1,4,2.11,2,3,50916,0,312,306,5.2,8.8,3,5,88156,0,1,0,1
31,0,3,3.97,7,0,36029,0,737,484,3.5,3.1,2,0,108932,0,2,1,1
33,0,3,3.6,2,1,95382,1,399,67,5.5,1.3,3,5,107720,0,2,0,1
31,0,4,3.74,2,4,52673,1,430,176,4.0,2.5,3,1,169306,1,0,1,0
22,0,3,3.39,0,1,48597,1,579,104,3.7,5.1,1,4,144558,1,1,1,1
29,0,4,2.37,7,3,79749,1,517,296,5.0,7.1,0,0,198339,0,0,1,1
30,0,0,2.06,9,4,62310,0,705,228,6.5,6.4,2,5,128456,1,3,1,0
22,1,3,3.73,9,5,111460,0,353,272,6.2,6.2,1,5,168446,1,1,1,1
25,1,4,2.79,5,4,101064,1,630,160,2.0,3.1,1,0,106746,1,2,1,1
29,0,3,2.53,7,5,83901,0,416,356,3.0,2.4,2,4,145583,0,3,1,1
29,0,2,3.12,2,4,30046,0,265,190,1.1,1.3,0,5,161539,1,3,0,1
28,0,2,2.84,5,0,107656,0,745,230,4.9,4.9,2,5,60838,1,0,0,0
21,0,1,3.3,1,4,94438,1,283,214,7.9,3.7,2,1,137349,0,3,1,1
21,0,4,2.97,2,1,56088,1,619,102,4.7,5.9,3,4,69518,0,2,0,1
29,1,1,3.39,3,5,54274,0,323,498,10.0,6.4,2,2,129056,1,1,1,1
33,0,4,3.71,8,5,31286,0,785,460,7.8,3.6,3,0,142182,0,2,1,1
31,0,3,2.39,3,1,62176,0,491,40,4.4,6.0,0,4,88146,1,1,0,1
28,0,4,2.66,6,0,81853,1,706,206,9.8,6.5,0,4,147513,0,0,0,0
30,0,2,2.87,7,4,72908,1,489,199,6.8,8.9,0,1,194091,0,2,1,1
29,1,3,3.92,4,0,63710,0,649,322,9.3,2.3,2,0,181620,1,3,1,0
27,0,2,2.73,1,1,73661,0,379,360,1.8,4.5,3,2,64007,0,0,1,1
23,0,3,2.76,7,4,92422,1,312,395,6.0,3.9,1,1,122714,0,0,0,1
23,1,4,3.31,4,1,76770,0,296,497,9.2,3.3,1,4,103723,0,3,0,1
22,0,4,2.84,4,5,48674,0,504,458,6.9,4.8,0,2,104399,0,2,1,1
25,1,2,3.9,6,5,58301,0,780,487,9.9,9.5,1,1,115239,0,2,1,0
32,1,0,3.79,5,5,114579,0,260,390,10.0,8.6,1,2,178686,1,3,1,1
32,0,4,3.03,2,3,47515,0,726,137,8.1,5.7,0,4,97870,1,2,1,1
23,1,0,3.29,6,3,97904,1,626,403,3.5,4.6,0,1,85122,0,2,1,1
34,0,3,2.12,0,5,59145,0,472,153,8.7,4.9,2,5,78499,0,1,0,0
26,1,0,3.39,3,3,93759,0,323,133,7.3,3.3,2,2,180132,1,2,1,0
22,0,2,3.41,3,3,115464,0,383,5,2.0,6.9,3,4,124975,0,3,0,1
32,0,1,2.72,5,1,104194,1,555,310,4.5,3.4,0,1,91084,1,3,1,1
23,1,1,2.44,5,4,111299,0,499,451,8.9,2.0,1,2,179085,1,1,0,1
25,1,2,3.83,9,5,34057,0,790,452,7.4,3.9,1,4,99313,1,2,1,1
32,2,1,2.85,7,3,44559,0,526,268,4.8,5.4,3,2,192640,1,2,1,1
31,1,2,3.31,0,1,50418,1,418,218,6.5,7.6,1,2,173350,0,1,0,1
31,0,4,2.07,6,1,80287,0,446,390,9.4,5.4,3,5,70394,1,0,1,1
21,0,0,2.83,3,4,39670,1,584,245,6.4,1.3,0,0,163835,1,2,1,1
33,0,1,3.63,5,1,35572,1,689,202,3.0,7.3,2,1,69450,1,0,1,0
21,0,4,2.78,9,0,44493,0,411,347,7.0,8.0,1,0,176968,0,0,0,0
30,0,1,3.21,8,0,30185,1,305,360,3.4,1.9,2,5,82223,0,2,1,0
29,1,3,2.42,2,5,80583,1,432,87,6.6,7.5,2,5,63409,0,3,0,1
27,0,2,2.83,7,4,112666,0,665,113,6.8,6.9,3,1,110898,1,0,1,1
21,0,2,3.86,2,0,95496,0,463,294,4.3,4.5,1,2,104363,0,3,1,0
32,0,4,3.13,5,4,92490,0,278,414,7.7,8.2,2,2,89419,1,2,1,0
34,1,3,3.8,1,5,92424,0,252,165,3.6,7.4,2,4,88009,0,1,0,1
28,1,0,3.8,8,1,99370,0,574,234,1.1,6.1,2,2,100220,1,0,0,1
23,1,3,3.89,1,1,38724,0,425,153,4.2,7.9,2,2,110994,0,1,0,1
28,0,3,3.79,4,1,53440,1,561,428,8.8,4.9,3,4,82721,0,0,0,1
25,1,0,2.01,5,0,70027,0,403,60,6.2,6.5,3,0,186514,0,3,1,1
21,0,0,3.87,3,4,114895,0,642,398,8.6,1.4,3,5,194291,0,2,1,1
27,1,3,2.27,6,0,52699,0,613,67,2.2,5.1,0,5,141258,0,2,1,0
25,1,1,2.08,6,3,116129,1,607,116,2.7,6.4,3,2,104086,1,2,0,0
26,0,1,2.11,6,4,55697,1,305,68,2.5,1.0,2,4,66955,0,0,0,0
26,0,3,2.7,6,5,86574,0,533,164,8.1,4.6,1,2,190369,0,3,1,1
28,1,1,3.24,9,0,82245,1,438,281,6.5,5.8,2,1,61874,1,2,1,0
29,0,0,2.8,9,1,88488,0,265,8,4.0,4.3,0,4,151812,0,1,0,1
22,1,0,2.05,8,1,87554,0,436,281,8.0,4.3,1,0,103474,0,0,0,0
29,0,1,2.95,1,1,82925,0,425,420,4.9,8.7,3,0,105724,1,1,1,1
32,0,0,2.88,4,0,98399,1,522,30,6.5,9.7,2,2,158216,0,2,0,1
31,0,2,3.51,9,0,119735,0,744,115,8.7,1.9,0,4,68793,1,0,1,0
30,0,0,2.56,8,1,114353,0,796,335,4.8,9.2,0,1,142092,0,3,0,0
29,0,3,2.44,1,1,59572,1,692,188,7.8,4.4,0,5,125769,0,1,1,0
33,0,4,2.51,2,1,81075,1,465,301,6.1,3.1,3,4,136249,0,3,0,1
30,1,1,2.61,6,3,41316,1,542,229,9.2,2.3,0,1,174314,0,3,0,0
30,0,1,3.2,8,0,97020,1,362,47,5.1,7.7,1,2,184754,1,3,1,1
27,2,0,2.94,2,1,117774,0,279,178,3.7,7.5,3,0,170018,1,0,0,0
21,1,0,2.67,9,5,99328,1,587,453,3.4,1.9,1,5,161304,0,0,1,1
27,1,4,2.75,7,1,48309,0,468,338,2.7,9.6,0,0,88068,1,0,1,0
30,0,4,2.74,7,0,72839,0,649,480,4.2,1.7,3,1,75211,0,3,1,0
25,0,3,3.94,3,5,31331,1,296,42,4.9,5.5,1,5,73695,1,2,1,1
26,0,2,2.47,5,0,89604,0,290,178,2.2,6.8,3,1,71436,1,0,0,0
30,1,3,3.64,7,0,45895,1,502,263,7.6,9.0,3,0,83028,0,2,1,0
27,1,1,3.42,8,0,91623,0,602,490,9.4,3.4,1,4,189489,1,2,1,1
34,0,0,2.01,1,4,61957,1,450,4,4.7,3.4,0,0,93698,0,2,1,1
25,0,3,3.99,0,5,103111,0,697,310,9.3,8.0,1,2,134146,1,1,0,0
27,1,0,3.51,4,3,31643,0,465,105,4.8,4.7,3,2,93898,1,1,0,1
29,0,0,3.36,9,3,69627,1,471,173,3.0,2.9,0,1,77492,1,3,0,1
23,1,3,2.81,2,4,92739,1,420,287,8.7,1.2,3,2,144456,1,2,1,0
28,1,3,3.11,5,0,117017,0,474,80,9.1,7.7,1,4,131743,0,2,1,1
22,1,4,2.51,0,3,59729,1,368,61,6.7,1.1,2,4,158559,0,2,0,0
31,0,2,2.07,3,5,117822,0,359,173,9.3,6.7,2,5,182022,0,2,0,0
27,0,4,3.67,5,1,87342,0,721,378,4.1,4.9,2,2,88679,0,2,1,1
33,1,2,3.79,1,5,56868,0,525,387,3.9,6.7,1,1,187465,1,2,0,1
22,1,3,2.32,7,0,66478,0,363,431,8.7,7.8,3,0,167573,0,2,1,0
34,0,2,3.57,3,5,76388,1,440,433,3.5,6.8,3,4,95754,0,1,0,1
24,0,1,3.48,1,0,56253,0,762,3,8.8,5.2,2,5,89172,1,0,1,1
27,1,4,2.36,0,5,88747,1,272,3,3.1,9.2,1,1,121523,0,1,1,0
23,1,4,2.84,7,4,36193,1,794,477,7.3,1.0,2,4,63505,1,1,1,0
22,1,4,2.85,9,5,30318,0,458,83,8.4,1.4,2,4,189622,1,1,1,1
31,2,0,3.52,0,3,104289,0,699,260,8.8,5.4,0,1,141593,1,2,0,0
30,0,0,3.68,6,1,90151,0,687,59,9.7,3.2,2,5,148348,1,0,1,0
27,0,3,2.19,6,4,106105,0,495,35,3.7,4.9,1,4,65417,0,0,0,0
21,1,3,3.13,5,5,111315,0,414,309,5.9,3.6,3,1,98526,1,3,1,1
34,1,0,3.52,7,0,115333,1,497,400,9.6,3.1,2,1,149392,0,0,1,0
28,0,4,3.57,9,4,52769,0,640,376,1.1,9.3,1,5,103535,1,2,1,1
23,0,0,2.3,0,3,76555,1,494,179,6.5,2.9,3,4,68032,1,1,1,1
32,1,2,3.05,0,1,74998,1,395,154,2.3,1.8,0,2,101666,1,2,1,1
32,0,4,3.72,0,1,49043,0,675,166,5.0,3.0,1,1,186506,0,3,1,0
33,0,0,2.64,5,5,45358,0,580,369,1.8,4.8,0,1,83554,1,3,0,0
22,1,3,2.85,6,3,64275,0,442,68,4.0,3.0,0,4,130362,0,2,0,1
23,1,0,3.61,9,3,69857,1,374,369,7.2,1.9,0,5,104546,0,3,1,0
25,1,1,2.18,8,1,109272,0,735,418,8.3,3.4,0,5,186400,0,0,1,0
31,0,0,3.72,9,1,116881,0,446,243,6.1,9.2,2,4,109915,0,2,1,0
28,1,4,2.62,4,3,32020,1,463,277,4.9,7.8,1,5,184831,1,2,0,1
30,1,0,2.0,0,1,94738,1,710,169,4.1,3.1,3,4,109746,1,2,0,1
27,1,3,2.47,8,0,112074,1,778,443,9.2,6.5,2,2,67867,0,1,0,0
27,1,2,2.18,4,1,87885,0,747,89,2.8,8.7,3,0,94877,0,3,0,1
32,0,1,2.18,5,0,58831,1,640,259,7.2,9.7,3,5,185842,0,2,0,1
27,0,4,3.39,8,1,37378,0,517,237,2.3,1.7,3,1,144155,0,2,0,1
28,0,3,2.43,1,4,92229,0,543,312,9.1,2.8,3,1,184798,1,0,0,1
21,0,1,3.87,2,4,80756,0,464,190,3.6,9.5,3,4,124838,1,1,0,0
24,1,0,3.03,6,4,39876,0,688,402,4.3,9.0,0,4,65124,0,3,1,1
33,1,1,2.92,2,0,114456,0,264,217,2.6,3.7,2,1,60568,0,3,0,1
26,1,2,2.87,1,0,105007,1,279,224,9.4,2.8,3,5,116379,1,0,1,1
29,1,1,3.39,6,5,42343,0,322,84,9.0,8.3,0,4,133615,1,0,1,1
33,0,1,2.9,7,5,82051,0,398,15,5.3,1.9,3,4,69785,1,2,0,1
22,0,0,2.26,8,1,85013,1,485,194,1.3,6.6,3,4,140869,0,0,0,1
21,0,0,3.76,1,0,84430,1,565,254,9.1,9.2,0,0,101243,1,1,1,0
33,0,4,2.86,1,4,93418,0,424,245,9.7,2.6,1,1,163093,1,1,0,1
30,0,0,2.15,6,4,33013,1,787,30,1.6,2.1,3,4,179242,0,2,0,0
32,1,1,3.06,3,4,49694,0,372,460,6.5,6.8,2,2,189272,0,2,0,1
34,2,2,3.29,4,1,96218,0,309,167,9.6,6.5,0,5,163211,1,2,1,1
22,0,0,2.55,0,0,73223,0,400,320,7.3,1.6,1,2,137121,1,2,1,1
27,0,4,3.6,5,1,96997,0,736,235,5.6,4.3,1,4,199715,0,0,1,0
23,1,4,3.34,9,3,115749,1,595,246,4.1,9.3,0,1,92627,1,3,0,1
30,0,1,3.3,7,3,79297,1,318,185,7.7,3.1,1,5,86817,0,3,0,0
22,1,0,2.84,0,5,81126,1,432,495,9.9,5.8,1,0,105159,1,0,0,1
34,1,0,3.92,1,0,101163,0,629,319,6.8,4.2,2,0,169017,0,1,1,0
31,1,4,2.55,6,4,64588,0,310,7,5.5,9.1,3,1,65150,1,0,1,1
27,0,0,3.16,1,0,118187,0,666,86,2.5,5.7,1,2,198141,0,3,0,1
33,1,1,2.62,8,5,102498,1,722,328,8.8,5.1,2,4,182155,0,3,0,1
33,0,2,3.49,5,4,118395,0,616,215,4.5,9.0,2,2,93202,1,2,1,0
22,1,1,2.1,4,1,118252,1,586,23,7.9,6.8,3,0,100395,1,1,0,1
23,0,0,2.09,6,4,97142,1,505,332,4.1,4.2,0,1,87171,0,3,1,0
31,0,1,3.62,9,3,47931,1,609,262,2.1,9.9,0,2,143472,1,3,1,1
27,1,3,2.87,7,1,36973,0,268,186,7.0,9.2,3,5,178970,0,1,1,1
34,1,3,2.68,8,4,65540,0,690,14,5.9,3.4,1,2,118677,1,0,1,0
24,1,0,3.22,5,1,81139,0,337,284,2.4,1.3,1,2,136917,0,1,0,0
33,1,0,3.4,4,3,105113,0,652,261,8.5,2.1,3,2,167587,0,2,0,1
34,1,2,2.4,6,3,58219,0,374,452,3.7,2.4,2,0,145493,1,0,1,1
21,0,1,2.37,1,0,114816,0,429,56,5.0,7.6,3,4,77999,1,1,0,1
33,1,2,3.92,7,3,72779,0,596,121,5.5,4.4,0,1,114599,1,3,1,0
34,1,0,3.18,3,3,102511,0,717,153,3.2,4.1,2,5,79128,0,2,0,1
25,1,0,2.78,0,3,73614,0,632,411,5.5,6.0,0,4,199469,0,2,1,1
32,1,4,3.6,2,5,73079,0,574,444,1.6,2.2,0,0,161221,0,1,0,1
29,0,2,3.05,8,3,71905,1,451,132,2.7,3.5,2,0,172588,0,3,0,0
28,1,0,2.48,3,0,92887,0,365,29,3.5,5.4,3,4,93620,0,2,1,0
32,0,3,2.41,9,1,89245,0,332,233,4.2,5.2,0,0,126090,1,1,1,1
29,0,4,2.79,9,5,54734,0,695,111,3.2,6.5,0,0,78367,0,1,1,1
30,1,1,3.72,2,1,74754,0,364,114,5.2,3.8,3,1,162948,1,0,1,1
34,0,4,2.12,3,1,117933,0,334,475,6.9,4.4,1,4,122998,1,3,0,1
29,1,1,2.44,2,0,119604,0,444,263,4.1,1.6,1,0,64811,1,3,0,1
27,0,3,3.79,2,5,46012,0,308,416,1.3,6.8,3,2,90492,1,2,1,1
24,0,1,2.24,1,4,118977,1,482,404,6.7,5.5,3,0,165923,1,2,1,1
25,1,2,3.26,5,3,42625,0,396,320,8.9,1.4,3,0,184539,0,0,0,1
21,1,1,2.43,9,1,88998,0,607,368,2.1,5.5,1,5,164632,0,1,1,0
34,1,1,3.21,5,1,103521,1,337,43,2.7,3.4,0,0,167938,0,0,1,1
21,1,4,2.77,9,0,78767,0,314,356,1.3,2.3,2,4,128455,1,0,1,1
23,1,3,2.2,3,0,76163,1,784,414,3.0,1.0,2,5,136776,0,1,1,0
33,0,1,3.16,7,0,52259,0,544,316,3.7,9.8,2,4,84952,1,0,0,0
34,0,2,3.37,5,5,114950,1,309,477,5.1,9.5,2,5,140147,0,1,0,0
28,0,4,3.36,7,3,47059,0,319,156,7.3,8.4,3,5,137629,0,3,0,1
34,1,3,3.27,5,5,95904,0,795,40,4.9,2.9,1,5,186751,0,1,0,1
22,1,3,3.0,8,0,57751,1,786,323,4.3,8.8,0,1,82167,1,3,0,1
24,0,0,3.04,2,0,39395,0,387,475,7.2,9.1,3,5,71579,1,2,1,0
22,1,2,3.27,2,1,47855,0,659,469,6.8,1.7,1,1,113234,0,3,0,0
34,1,4,3.38,1,5,95478,0,523,293,4.8,5.7,2,2,77200,0,3,0,1
25,0,4,3.31,9,5,51735,0,437,355,4.0,2.0,2,0,173294,0,3,1,1
29,0,2,3.17,5,3,57999,0,578,315,4.4,5.8,2,5,71984,1,0,0,1
21,1,3,2.31,6,5,114936,0,294,276,4.6,8.6,3,2,188910,0,0,0,0
25,1,1,2.42,6,3,112589,1,285,447,1.8,6.6,3,4,187930,1,0,1,0
34,1,2,2.52,4,4,101263,1,657,201,2.6,1.6,1,0,155264,0,3,0,0
29,0,4,3.84,5,3,108147,0,637,163,6.9,1.1,0,2,106092,0,3,1,1
21,2,2,3.52,6,0,32008,1,600,314,9.4,1.8,3,1,113458,0,3,1,1
29,0,3,3.11,1,4,94277,0,781,377,1.8,9.2,2,5,181809,1,2,0,0
28,0,0,2.5,9,1,112746,0,403,138,2.1,9.9,0,4,77588,1,1,0,0
24,2,0,2.22,6,1,55025,0,693,241,1.9,5.4,0,5,75456,0,2,1,1
32,0,1,3.8,0,1,71508,1,446,59,3.3,4.2,1,0,191307,0,1,0,1
31,1,1,3.79,5,0,97170,1,317,373,8.1,4.1,1,4,111592,1,0,1,1
30,0,3,2.22,7,1,103444,1,319,149,8.5,4.8,0,5,127904,0,3,1,1
25,1,1,3.59,0,3,109159,0,367,299,9.0,4.6,0,5,109642,1,1,0,1
33,1,0,2.89,0,0,111084,0,632,233,8.1,7.9,1,5,140436,1,3,1,0
25,0,3,2.65,5,5,73072,0,640,299,5.1,5.8,3,1,137086,1,3,0,1
31,1,3,3.48,4,0,67487,0,574,216,6.1,1.8,0,0,160588,0,0,0,1
32,0,3,3.23,2,0,34448,1,509,359,7.2,1.8,0,4,124393,1,3,0,0
26,1,2,3.56,9,5,61299,1,450,129,3.2,2.0,0,0,124807,1,3,1,1
27,0,1,2.15,9,3,96543,0,798,174,5.9,4.5,2,0,186468,0,0,1,0
28,0,4,2.64,6,4,108984,1,367,127,5.6,3.4,2,2,77444,0,2,0,1
34,0,0,2.64,6,5,106501,1,763,363,7.9,4.3,3,0,113785,0,0,0,1
28,0,1,2.66,6,0,37664,0,480,415,3.1,1.8,1,2,94295,0,3,1,1
31,1,0,3.0,5,1,60569,0,266,63,9.3,9.2,3,5,66225,0,2,1,0
34,0,1,2.57,3,5,114720,1,745,430,4.5,8.5,3,5,191464,1,2,0,0
33,0,4,2.89,8,5,109444,0,556,151,5.4,6.0,3,4,85224,0,0,0,1
22,0,0,2.74,8,4,109285,0,619,274,4.0,6.1,2,0,123528,1,3,1,0
29,0,4,3.47,6,0,119448,1,721,446,2.0,5.5,1,2,121294,0,2,1,1
27,1,0,3.21,6,1,35057,0,710,283,2.6,3.1,1,2,68618,0,2,0,1
24,2,2,3.31,7,1,99997,1,277,489,9.9,6.9,3,5,130463,1,2,1,1
24,0,2,2.42,4,4,86959,0,614,44,4.1,1.8,3,1,161817,1,3,0,1
31,1,0,2.65,8,1,54222,0,711,174,2.0,6.3,0,2,61154,0,0,0,1
28,1,0,2.04,5,3,65898,0,464,61,5.0,5.0,1,1,158697,1,1,0,0
24,0,4,2.22,6,5,88604,1,650,140,2.2,1.5,2,4,108559,1,2,1,0
33,1,3,2.53,6,5,45869,1,788,227,6.5,4.9,2,5,184940,1,3,1,1
26,1,0,2.13,8,1,42625,0,516,361,1.2,6.3,3,1,139999,1,3,0,0
25,1,1,3.21,6,1,83719,0,742,272,6.0,1.7,1,0,178645,0,1,0,1
